Price,Area,No. of Bedrooms,Gymnasium,SwimmingPool,IndoorGames,ClubHouse,CarParking,Hospital,Children'splayarea,LiftAvailable,GolfCourse,city
3850000,1200,2,0,0,0,0,0,0,0,0,0,Hyderabad
3200000,1200,3,0,0,0,0,0,0,0,0,0,Hyderabad
10000000,2000,3,0,0,0,0,0,0,0,1,0,Hyderabad
6233000,1170,2,0,0,0,0,0,0,1,1,0,Hyderabad
2700000,682,1,0,0,0,0,0,0,0,0,0,Hyderabad
7498999,1245,2,0,0,0,0,0,0,0,0,0,Hyderabad
7500000,1530,3,0,0,0,0,0,0,0,1,0,Hyderabad
9000000,1568,3,1,1,0,1,0,0,1,1,0,Hyderabad
9000000,1390,2,1,1,0,1,0,0,1,1,0,Hyderabad
8000000,1282,2,1,1,0,1,0,0,1,1,0,Hyderabad
8000000,1282,2,1,1,0,1,0,0,1,1,0,Hyderabad
8000000,1282,2,1,1,0,1,0,0,1,1,0,Hyderabad
9000000,1390,2,1,1,0,1,0,0,1,1,0,Hyderabad
8000000,1282,2,1,1,0,1,0,0,1,1,0,Hyderabad
8000000,1282,2,1,1,0,1,0,0,1,1,0,Hyderabad
8000000,1282,2,0,0,0,0,0,0,0,0,0,Hyderabad
7100000,1214,2,1,1,0,1,0,0,1,1,0,Hyderabad
9000000,1390,2,1,1,0,1,0,0,1,1,0,Hyderabad
8000000,1392,2,1,1,0,1,0,0,1,1,0,Hyderabad
8000000,1392,2,1,1,0,1,0,0,1,1,0,Hyderabad
9000000,1390,2,1,1,0,1,0,0,1,1,0,Hyderabad
7998999,1282,2,1,1,0,1,0,0,1,1,0,Hyderabad
5800000,1020,2,0,0,0,0,0,0,0,1,0,Hyderabad
4800000,905,2,0,0,0,0,0,0,0,1,0,Hyderabad
11399999,1730,3,0,0,0,0,0,0,1,1,0,Hyderabad
12600000,1925,3,1,1,1,1,0,0,1,1,0,Hyderabad
12600000,1925,3,1,1,1,0,0,0,1,0,0,Hyderabad
12600000,1925,3,1,1,1,0,0,0,1,0,0,Hyderabad
9075000,1265,2,1,1,1,1,0,0,1,1,0,Hyderabad
6300000,1465,3,1,1,0,0,0,0,0,1,0,Hyderabad
4500000,1050,2,0,0,0,0,0,0,0,1,0,Hyderabad
9400000,1430,2,1,1,0,1,0,0,1,1,0,Hyderabad
9400000,1430,2,0,0,0,0,0,0,0,0,0,Hyderabad
9400000,1430,2,1,1,0,1,0,0,1,1,0,Hyderabad
9400000,1430,2,1,1,0,1,0,0,1,1,0,Hyderabad
8798000,1385,2,1,1,0,1,0,0,1,1,0,Hyderabad
8500000,1525,3,0,0,0,0,0,0,0,0,0,Hyderabad
10100000,1799,3,1,1,0,1,0,0,1,1,0,Hyderabad
10100000,1799,3,1,1,0,1,0,0,1,1,0,Hyderabad
10100000,1799,3,1,1,0,1,0,0,1,1,0,Hyderabad
9298000,1638,3,1,1,0,1,0,0,1,1,0,Hyderabad
9300000,1638,3,1,1,0,1,0,0,1,1,0,Hyderabad
9300000,1638,3,1,1,0,1,0,0,1,1,0,Hyderabad
10100000,1794,3,1,1,0,1,0,0,1,1,0,Hyderabad
9000000,1568,3,1,1,0,1,0,0,1,1,0,Hyderabad
9000000,1568,3,1,1,0,1,0,0,1,1,0,Hyderabad
9000000,1568,3,1,1,0,1,0,0,1,1,0,Hyderabad
10100000,1794,3,1,1,0,1,0,0,1,1,0,Hyderabad
6000000,1100,2,0,0,0,0,0,0,0,0,0,Hyderabad
21700000,3266,3,0,0,0,0,0,0,0,1,0,Hyderabad
5200000,1200,2,0,0,0,0,0,0,0,0,0,Hyderabad
6600000,1555,3,0,1,0,0,0,0,0,1,0,Hyderabad
4900000,1620,3,0,0,0,0,0,0,0,1,0,Hyderabad
3375000,1125,1,0,0,0,0,0,0,0,1,0,Hyderabad
3315000,1100,1,0,0,0,0,0,0,0,1,0,Hyderabad
4600000,1050,2,0,0,0,0,0,0,0,0,0,Hyderabad
3500000,1080,2,0,0,0,0,0,0,0,0,0,Hyderabad
7317000,1090,2,0,0,0,0,0,0,1,1,0,Hyderabad
6600000,1380,3,0,0,0,0,0,0,0,0,0,Hyderabad
11000000,1510,3,1,0,0,1,0,0,1,1,0,Hyderabad
9581000,1652,3,1,1,1,1,1,0,1,1,0,Hyderabad
26100000,3147,4,1,1,1,1,1,0,1,1,0,Hyderabad
25600000,3090,4,1,1,1,1,1,0,1,1,0,Hyderabad
25200000,3044,4,1,1,1,1,1,0,1,1,0,Hyderabad
17000000,2051,3,1,1,1,1,1,0,1,1,0,Hyderabad
29000000,3498,4,1,1,1,1,1,0,1,1,0,Hyderabad
25700000,3101,4,1,1,1,1,1,0,1,1,0,Hyderabad
25299999,3049,4,1,1,1,1,1,0,1,1,0,Hyderabad
14400000,1738,3,1,1,1,1,1,0,1,1,0,Hyderabad
11200000,1355,2,1,1,1,1,1,0,1,1,0,Hyderabad
11000000,1334,2,1,1,1,1,1,0,1,1,0,Hyderabad
11100000,1346,2,1,1,1,1,1,0,1,1,0,Hyderabad
11000000,1327,2,1,1,1,1,1,0,1,1,0,Hyderabad
9581000,1652,3,1,1,1,1,1,0,1,1,0,Hyderabad
9942000,1473,2,1,1,0,1,1,0,1,1,0,Hyderabad
17500000,2607,3,1,1,0,1,1,0,1,1,0,Hyderabad
18900000,2800,3,1,1,0,1,1,0,1,1,0,Hyderabad
14700000,2192,3,1,1,0,1,1,0,1,1,0,Hyderabad
19000000,2815,3,1,1,0,1,1,0,1,1,0,Hyderabad
16500000,2452,3,1,1,0,1,1,0,1,1,0,Hyderabad
14700000,2191,3,1,1,0,1,1,0,1,1,0,Hyderabad
18900000,2813,3,1,1,0,1,1,0,1,1,0,Hyderabad
8707000,1290,2,1,1,0,1,1,0,1,1,0,Hyderabad
8775000,1300,2,1,1,0,1,1,0,1,1,0,Hyderabad
9234000,1368,2,1,1,0,1,1,0,1,1,0,Hyderabad
8000000,1550,3,0,0,0,0,1,1,0,1,0,Hyderabad
6509999,1550,3,0,0,0,0,0,0,0,0,0,Hyderabad
23000000,2049,4,1,1,1,1,1,0,1,1,0,Hyderabad
29000000,3494,4,1,1,1,1,1,0,1,1,0,Hyderabad
11000000,1336,2,1,1,1,1,1,0,1,1,0,Hyderabad
12400000,1850,3,1,1,0,1,1,0,1,1,0,Hyderabad
10100000,1500,2,1,1,0,1,1,0,1,1,0,Hyderabad
7500000,1620,3,0,0,0,0,0,0,0,0,0,Hyderabad
6200000,1200,2,0,0,0,0,1,0,0,0,0,Hyderabad
17500000,2700,3,0,0,0,0,0,0,0,0,0,Hyderabad
29000000,3600,4,1,1,0,1,0,0,1,1,0,Hyderabad
8700000,1530,3,0,0,0,0,0,0,0,1,0,Hyderabad
6956999,1265,2,1,1,1,1,1,0,0,1,0,Hyderabad
6676000,1260,2,1,1,1,1,1,0,1,1,0,Hyderabad
9066000,1695,3,1,1,1,1,1,0,1,1,0,Hyderabad
9949000,1860,3,1,1,1,1,1,0,1,1,0,Hyderabad
7600000,1520,3,1,1,0,1,1,0,1,1,0,Hyderabad
8275000,1655,3,1,1,0,1,1,0,1,1,0,Hyderabad
8325000,1665,3,1,1,0,1,1,0,1,1,0,Hyderabad
9126000,1755,3,1,1,0,1,1,0,1,1,0,Hyderabad
8825000,1765,3,1,1,0,1,1,0,1,1,0,Hyderabad
10000000,1940,3,1,1,0,1,1,0,1,1,0,Hyderabad
7243000,1260,2,1,1,1,1,1,0,1,1,0,Hyderabad
11000000,1695,3,1,1,1,1,1,0,1,1,0,Hyderabad
10600000,1860,3,1,1,1,1,1,0,1,1,0,Hyderabad
5514000,1313,2,0,0,0,0,0,0,0,0,0,Hyderabad
5275000,1256,2,0,0,0,0,0,0,0,0,0,Hyderabad
4830000,1150,2,0,0,0,0,0,0,0,0,0,Hyderabad
12000000,1495,3,1,1,1,1,1,0,0,1,0,Hyderabad
12000000,1500,3,1,1,1,1,1,0,0,1,0,Hyderabad
13500000,1685,3,1,1,1,1,1,0,0,1,0,Hyderabad
10400000,1895,3,1,1,1,1,1,0,0,1,0,Hyderabad
14200000,1780,3,1,1,1,1,1,0,0,1,0,Hyderabad
14300000,1785,3,1,1,1,1,1,0,0,1,0,Hyderabad
6323000,1265,2,1,1,1,1,1,0,1,1,0,Hyderabad
6348000,1270,2,1,1,1,1,1,0,1,1,0,Hyderabad
7553000,1511,2,1,1,1,1,1,0,1,1,0,Hyderabad
6348000,1270,3,1,1,1,1,1,0,1,1,0,Hyderabad
8323000,1665,3,1,1,1,1,1,0,1,1,0,Hyderabad
7272000,1265,2,1,1,1,1,1,0,1,1,0,Hyderabad
7150000,1430,3,1,1,0,1,1,0,1,1,0,Hyderabad
8050000,1610,3,1,1,0,1,1,0,1,1,0,Hyderabad
6600000,1320,3,1,1,0,1,1,0,1,1,0,Hyderabad
7175000,1435,3,1,1,0,1,1,0,1,1,0,Hyderabad
7550000,1510,3,1,1,0,1,1,0,1,1,0,Hyderabad
7301000,1270,2,1,1,1,1,1,0,1,1,0,Hyderabad
8686000,1511,2,1,1,1,1,1,0,1,1,0,Hyderabad
7301000,1270,3,1,1,1,1,1,0,1,1,0,Hyderabad
9571000,1665,3,1,1,1,1,1,0,1,1,0,Hyderabad
5376000,1280,2,0,0,0,0,0,0,0,0,0,Hyderabad
5367000,1278,2,0,0,0,0,0,0,0,0,0,Hyderabad
5166000,1230,2,0,0,0,0,0,0,0,0,0,Hyderabad
6312000,1503,3,0,0,0,0,0,0,0,0,0,Hyderabad
6656999,1585,3,0,0,0,0,0,0,0,0,0,Hyderabad
4993000,1189,2,0,0,0,0,0,0,0,0,0,Hyderabad
5077000,1209,2,0,0,0,0,0,0,0,0,0,Hyderabad
5371000,1279,2,0,0,0,0,0,0,0,0,0,Hyderabad
5506000,1311,2,0,0,0,0,0,0,0,0,0,Hyderabad
5901000,1405,3,0,0,0,0,0,0,0,0,0,Hyderabad
6279000,1495,3,0,0,0,0,0,0,0,0,0,Hyderabad
8202000,1953,3,0,0,0,0,0,0,0,0,0,Hyderabad
6833000,1627,3,0,0,0,0,0,0,0,0,0,Hyderabad
7467000,1778,3,0,0,0,0,0,0,0,0,0,Hyderabad
8273999,1970,3,0,0,0,0,0,0,0,0,0,Hyderabad
7980000,1900,3,0,0,0,0,0,0,0,0,0,Hyderabad
8278000,1971,3,0,0,0,0,0,0,0,0,0,Hyderabad
7753000,1846,3,0,0,0,0,0,0,0,0,0,Hyderabad
7576000,1804,3,0,0,0,0,0,0,0,0,0,Hyderabad
6509999,1550,3,0,0,0,0,0,0,0,0,0,Hyderabad
6547000,1559,3,0,0,0,0,0,0,0,0,0,Hyderabad
6841000,1629,3,0,0,0,0,0,0,0,0,0,Hyderabad
7358000,1752,3,0,0,0,0,0,0,0,0,0,Hyderabad
7593000,1808,3,0,0,0,0,0,0,0,0,0,Hyderabad
8341000,1986,3,0,0,0,0,0,0,0,0,0,Hyderabad
6741000,1605,3,0,0,0,0,0,0,0,0,0,Hyderabad
7203000,1715,3,0,0,0,0,0,0,0,0,0,Hyderabad
7669000,1826,3,0,0,0,0,0,0,0,0,0,Hyderabad
8379000,1995,3,0,0,0,0,0,0,0,0,0,Hyderabad
8383000,1996,3,0,0,0,0,0,0,0,0,0,Hyderabad
10200000,1655,3,1,1,1,1,1,0,1,1,0,Hyderabad
4284000,1020,2,0,0,0,0,0,0,0,0,0,Hyderabad
4640000,1160,2,0,0,0,0,0,0,0,0,0,Hyderabad
59600000,5200,3,1,1,1,1,1,1,1,1,0,Hyderabad
12500000,2250,3,0,0,0,0,0,0,0,0,0,Hyderabad
4640000,1160,2,0,0,0,0,0,0,0,0,0,Hyderabad
12600000,1990,3,1,1,1,1,1,0,1,1,0,Hyderabad
6340000,1585,3,0,0,0,0,0,0,0,0,0,Hyderabad
4660000,1165,2,0,0,0,0,0,0,0,0,0,Hyderabad
2200000,550,1,0,0,0,0,0,0,0,0,0,Hyderabad
2200000,550,1,0,0,0,0,0,0,0,0,0,Hyderabad
5500000,1260,2,0,0,0,0,0,0,0,0,0,Hyderabad
3700000,1105,2,0,0,0,0,0,0,0,0,0,Hyderabad
3700000,1105,2,0,0,0,0,0,0,0,0,0,Hyderabad
14500000,2080,3,1,1,1,1,1,0,1,1,0,Hyderabad
4993000,1235,2,1,0,0,0,1,0,0,1,0,Hyderabad
17000000,2260,3,1,1,1,1,1,0,1,1,0,Hyderabad
15000000,2015,3,1,1,1,1,1,0,1,1,0,Hyderabad
15000000,2015,3,1,1,1,1,1,0,1,1,0,Hyderabad
12000000,1700,3,1,1,1,1,1,0,1,1,0,Hyderabad
9300000,1265,2,1,1,1,1,1,0,0,1,0,Hyderabad
45000000,4650,4,1,1,1,1,1,1,1,1,0,Hyderabad
13700000,1742,3,1,1,1,1,0,0,1,1,0,Hyderabad
12500000,2300,3,0,0,1,0,1,1,1,1,0,Hyderabad
3700000,1110,2,0,0,0,0,0,0,0,1,0,Hyderabad
4300000,1110,2,0,0,0,0,0,0,0,0,0,Hyderabad
4800000,1050,2,0,0,0,0,0,0,0,1,0,Hyderabad
4850000,1050,2,0,0,0,0,0,0,0,1,0,Hyderabad
8426000,1505,3,0,0,0,0,0,0,1,1,0,Hyderabad
11299999,2026,3,1,1,1,1,1,0,1,1,1,Hyderabad
8000000,1640,3,0,0,0,0,0,0,0,0,0,Hyderabad
8200000,1650,3,0,0,0,0,1,0,0,1,0,Hyderabad
10500000,1880,3,1,1,1,1,1,0,1,1,1,Hyderabad
8200000,1216,2,1,1,1,1,1,0,1,1,0,Hyderabad
11500000,2026,3,1,1,1,1,1,0,1,1,1,Hyderabad
6340000,1585,3,0,0,0,0,0,0,0,0,0,Hyderabad
15000000,2015,3,1,1,1,1,1,0,1,1,0,Hyderabad
19000000,2500,3,1,1,1,1,1,0,1,1,0,Hyderabad
13000000,2771,4,1,1,0,1,1,0,1,1,0,Hyderabad
16900000,1895,3,1,1,1,1,1,0,0,1,0,Hyderabad
14900000,1500,3,1,1,1,1,1,0,0,1,0,Hyderabad
26900000,2595,4,1,1,1,1,1,0,1,1,0,Hyderabad
23000000,2250,3,1,1,1,1,1,0,1,1,0,Hyderabad
14400000,2060,3,1,1,0,1,0,0,1,1,0,Hyderabad
17600000,1880,3,1,1,1,1,1,0,1,1,0,Hyderabad
9500000,1620,3,1,1,0,1,0,0,1,1,0,Hyderabad
9499000,1620,3,1,1,0,1,0,0,1,1,0,Hyderabad
23000000,2250,3,1,1,1,1,1,0,1,1,0,Hyderabad
14400000,2060,3,1,1,0,1,0,0,1,1,0,Hyderabad
9728000,1390,3,1,1,0,1,0,0,1,1,0,Hyderabad
6623000,1255,2,1,1,0,1,0,0,1,1,0,Hyderabad
12300000,2285,3,1,1,0,1,0,0,1,1,0,Hyderabad
17600000,1993,3,1,1,1,1,0,0,1,1,0,Hyderabad
12300000,2282,3,1,1,0,1,0,0,1,1,0,Hyderabad
9254000,1384,3,1,1,0,1,0,0,1,1,0,Hyderabad
10500000,1880,3,1,1,0,1,0,0,1,0,0,Hyderabad
11100000,1874,3,1,1,1,1,1,0,1,1,1,Hyderabad
4660000,1165,2,0,0,0,0,0,0,0,0,0,Hyderabad
8500000,2000,3,0,1,0,1,1,0,0,1,0,Hyderabad
7280000,1820,3,0,0,0,0,0,0,0,0,0,Hyderabad
35000000,4160,4,1,1,1,1,1,1,1,1,0,Hyderabad
5300000,1020,2,0,0,0,0,0,0,0,0,0,Hyderabad
5720000,1430,3,0,0,0,0,0,0,0,0,0,Hyderabad
9000000,1360,2,1,1,1,1,1,0,1,1,0,Hyderabad
3600000,1125,2,0,0,0,0,1,0,0,0,0,Hyderabad
5720000,1430,3,0,0,0,0,0,0,0,0,0,Hyderabad
23000000,3044,4,1,1,1,1,1,0,1,1,0,Hyderabad
23000000,3101,4,1,1,1,1,1,0,1,1,0,Hyderabad
23600000,3147,4,1,1,1,1,1,0,1,1,0,Hyderabad
23000000,3090,4,1,1,1,1,1,0,1,1,0,Hyderabad
3800000,1139,2,0,0,0,0,1,0,0,1,0,Hyderabad
8800000,1560,3,0,0,0,0,0,0,0,1,0,Hyderabad
10200000,1880,3,1,1,1,1,1,0,1,1,0,Hyderabad
9278000,1687,3,1,1,1,1,1,0,1,1,1,Hyderabad
2800000,770,2,0,0,0,0,1,0,0,0,0,Hyderabad
6800000,1257,2,0,0,0,0,0,0,0,1,0,Hyderabad
11100000,2225,3,1,1,1,0,0,0,1,1,0,Hyderabad
10800000,2170,3,1,1,1,0,0,0,1,1,0,Hyderabad
7125000,1425,2,1,1,1,0,0,0,1,1,0,Hyderabad
10100000,2025,3,1,1,1,0,0,0,1,1,0,Hyderabad
7755000,1410,2,0,1,0,0,1,0,1,0,0,Hyderabad
11800000,2160,3,0,1,0,0,1,0,1,0,0,Hyderabad
10400000,1905,3,0,1,0,0,1,0,1,0,0,Hyderabad
14600000,2665,3,0,1,0,0,1,0,1,0,0,Hyderabad
13200000,2400,3,0,1,0,0,1,0,1,0,0,Hyderabad
7672000,1395,2,0,1,0,0,1,0,1,0,0,Hyderabad
12600000,1945,3,1,1,0,1,0,0,1,1,0,Hyderabad
12600000,1945,3,1,1,0,1,0,0,1,1,0,Hyderabad
12600000,1945,3,1,1,0,1,0,0,1,1,0,Hyderabad
10900000,1680,3,1,1,0,1,0,0,1,1,0,Hyderabad
10900000,1680,3,1,1,0,1,0,0,1,1,0,Hyderabad
8255000,1270,2,1,1,0,1,0,0,1,1,0,Hyderabad
8255000,1270,2,1,1,0,1,0,0,1,0,0,Hyderabad
8255000,1270,2,1,1,0,1,0,0,1,1,0,Hyderabad
9620000,1480,3,1,1,0,1,0,0,1,1,0,Hyderabad
9900000,3000,4,1,0,1,0,1,1,0,1,0,Hyderabad
4800000,1225,2,0,0,0,0,1,0,0,1,0,Hyderabad
11200000,2026,3,1,1,1,1,1,0,1,1,1,Hyderabad
7900000,1525,3,1,1,1,1,1,1,1,1,1,Hyderabad
5692000,1265,2,1,0,0,1,0,0,1,1,0,Hyderabad
10500000,1640,3,0,0,0,0,1,1,1,1,0,Hyderabad
8900000,1360,2,1,1,1,1,1,0,1,1,0,Hyderabad
8600000,1560,3,0,0,0,0,0,0,0,1,0,Hyderabad
11399999,2026,3,1,1,1,1,1,0,1,1,1,Hyderabad
4161999,1125,2,0,0,0,0,1,0,0,0,0,Hyderabad
6800000,1515,3,0,0,0,0,1,0,0,1,0,Hyderabad
6800000,1515,3,0,0,0,0,1,0,0,1,0,Hyderabad
3300000,950,2,0,0,0,0,1,0,0,1,0,Hyderabad
6800000,1515,3,0,0,0,0,1,0,0,1,0,Hyderabad
6800000,1515,3,0,0,0,0,1,0,0,1,0,Hyderabad
7280000,1820,3,0,0,0,0,0,0,0,0,0,Hyderabad
6800000,1515,3,0,0,0,0,1,0,0,1,0,Hyderabad
11200000,2026,3,1,1,1,1,1,0,1,1,1,Hyderabad
9000000,1366,2,1,1,1,1,1,0,1,1,0,Hyderabad
4300000,1146,2,0,0,0,0,0,0,0,0,0,Hyderabad
9400000,1441,2,1,1,1,1,1,0,1,1,0,Hyderabad
8900000,1360,2,1,1,1,1,1,0,1,1,0,Hyderabad
23000000,3090,4,1,1,1,1,1,0,1,1,0,Hyderabad
2850000,1000,2,0,0,0,0,0,0,0,0,0,Hyderabad
11200000,2026,3,1,1,1,1,1,0,1,1,1,Hyderabad
11299999,2026,3,1,1,1,1,1,0,1,1,1,Hyderabad
10500000,1880,3,1,1,1,1,1,0,1,1,0,Hyderabad
11200000,2026,3,1,1,1,1,1,0,1,1,0,Hyderabad
7280000,1820,3,0,0,0,0,0,0,0,0,0,Hyderabad
3600000,1125,2,0,0,0,0,0,0,0,0,0,Hyderabad
8383000,1950,3,1,0,0,1,0,0,1,1,0,Hyderabad
8387000,1951,3,1,0,0,1,0,0,1,1,0,Hyderabad
8387000,1951,3,1,0,0,1,0,0,1,1,0,Hyderabad
9400000,1441,2,1,1,1,1,1,0,1,1,0,Hyderabad
10500000,1700,3,1,1,1,1,1,0,1,1,0,Hyderabad
10500000,1700,3,1,1,1,1,1,0,1,1,0,Hyderabad
10500000,1700,3,1,1,1,1,1,0,1,1,0,Hyderabad
10500000,1700,3,1,1,1,1,1,0,1,1,0,Hyderabad
8400000,1279,2,1,1,1,1,1,0,1,1,0,Hyderabad
8200000,1570,3,0,0,0,0,0,0,0,0,0,Hyderabad
4600000,1215,2,1,0,0,0,1,0,1,0,0,Hyderabad
4300000,1050,2,0,0,0,0,1,0,0,1,0,Hyderabad
8800000,1260,3,1,1,0,1,1,0,1,1,1,Hyderabad
6900000,1515,3,0,0,0,0,1,0,0,1,0,Hyderabad
4810000,1300,3,0,0,0,0,1,0,0,0,0,Hyderabad
10500000,1700,3,1,1,1,1,1,0,1,1,0,Hyderabad
23000000,3090,4,1,1,1,1,1,0,1,1,0,Hyderabad
8400000,1274,2,1,1,1,1,1,0,1,1,0,Hyderabad
8400000,1274,2,1,1,1,1,1,0,1,1,0,Hyderabad
7980000,1400,3,1,1,0,1,0,0,1,1,0,Hyderabad
6500000,1621,3,0,0,0,0,0,0,0,0,0,Hyderabad
10200000,1800,3,1,1,0,1,0,0,1,1,0,Hyderabad
4800000,1200,2,0,0,0,1,0,0,1,1,0,Hyderabad
4099000,1400,3,1,1,0,1,0,0,1,1,0,Hyderabad
4800000,1200,2,1,1,0,1,0,0,1,1,0,Hyderabad
4158000,1155,2,0,0,0,0,0,0,0,0,0,Hyderabad
4239000,1175,2,0,0,0,0,0,0,0,0,0,Hyderabad
4500000,1128,3,0,0,0,0,1,0,0,1,0,Hyderabad
7000000,1150,2,0,0,0,0,0,0,0,0,0,Hyderabad
11299999,2026,3,1,1,0,1,1,0,1,1,0,Hyderabad
10500000,1880,3,1,1,0,1,1,0,1,1,0,Hyderabad
10200000,1880,3,1,1,1,1,1,0,1,1,0,Hyderabad
4000000,1350,3,0,0,0,0,0,0,0,0,0,Hyderabad
4158000,1155,2,0,0,0,0,0,0,0,0,0,Hyderabad
4158000,1155,2,0,0,0,0,0,0,0,0,0,Hyderabad
23000000,3090,4,1,1,1,1,1,0,1,1,0,Hyderabad
23000000,3090,4,1,1,1,1,1,0,1,1,0,Hyderabad
23000000,3090,4,1,1,1,1,1,0,1,1,0,Hyderabad
8150000,1650,3,0,0,0,0,1,0,0,1,0,Hyderabad
8200000,1650,3,0,0,0,0,1,0,0,1,0,Hyderabad
8200000,1650,3,0,0,0,0,1,0,0,1,0,Hyderabad
8200000,1650,3,0,0,0,0,1,0,0,1,0,Hyderabad
8200000,1650,3,0,0,0,0,1,0,0,1,0,Hyderabad
8200000,1650,3,0,0,0,0,1,0,0,1,0,Hyderabad
8200000,1650,3,0,0,0,0,1,0,0,1,0,Hyderabad
4940000,1235,2,0,0,0,0,0,0,0,0,0,Hyderabad
6800000,1515,3,0,0,0,0,1,0,0,1,0,Hyderabad
8150000,1650,3,0,0,0,0,1,0,0,1,0,Hyderabad
8150000,1650,3,0,0,0,0,1,0,0,1,0,Hyderabad
8200000,1650,3,0,0,0,0,1,0,0,1,0,Hyderabad
8200000,1650,3,0,0,0,0,1,0,0,1,0,Hyderabad
8200000,1650,3,0,0,0,0,1,0,0,1,0,Hyderabad
8200000,1650,3,0,0,0,0,1,0,0,1,0,Hyderabad
8200000,1650,3,0,0,0,0,1,0,0,1,0,Hyderabad
7500000,1700,3,0,0,0,0,1,0,0,1,0,Hyderabad
3500000,960,3,0,0,0,0,0,0,0,1,0,Hyderabad
4158000,1155,2,0,0,0,0,0,0,0,0,0,Hyderabad
8150000,1650,3,0,0,0,0,1,0,0,1,0,Hyderabad
8150000,1650,3,0,0,0,0,1,0,0,1,0,Hyderabad
8200000,1650,3,0,0,0,0,1,0,0,1,0,Hyderabad
4239000,1175,2,0,0,0,0,0,0,0,0,0,Hyderabad
8200000,1650,3,0,0,0,0,1,0,0,1,0,Hyderabad
4239000,1175,2,0,0,0,0,0,0,0,0,0,Hyderabad
7000000,1370,2,0,0,0,0,0,0,0,0,0,Hyderabad
8000000,1216,2,1,1,1,1,1,0,1,1,0,Hyderabad
9000000,1366,2,1,1,1,1,1,0,1,1,0,Hyderabad
8000000,1216,2,1,1,1,1,1,0,1,1,0,Hyderabad
4158000,1155,2,0,0,0,0,0,0,0,0,0,Hyderabad
11299999,2026,3,1,1,1,1,1,0,1,1,1,Hyderabad
8000000,1570,3,0,0,0,0,0,0,0,0,0,Hyderabad
8383000,1950,3,1,0,0,1,0,0,1,1,0,Hyderabad
6786000,1170,2,0,0,0,0,1,0,0,1,0,Hyderabad
6000000,1515,3,0,0,0,0,1,0,0,1,0,Hyderabad
6323000,1471,2,1,0,0,1,0,0,1,1,0,Hyderabad
6319000,1470,2,1,0,0,1,0,0,1,1,0,Hyderabad
6319000,1470,2,1,0,0,1,0,0,1,1,0,Hyderabad
8404000,1955,3,1,0,0,1,0,0,1,1,0,Hyderabad
4500000,1000,2,0,0,0,0,1,0,0,1,0,Hyderabad
6000000,1515,3,0,0,0,0,1,0,0,1,0,Hyderabad
6000000,1515,3,0,0,0,0,1,0,0,1,0,Hyderabad
8400000,1274,2,1,1,1,1,1,0,1,1,0,Hyderabad
40000000,2865,4,1,1,1,1,1,0,1,1,0,Hyderabad
7317000,1090,2,0,0,0,0,1,0,1,1,0,Hyderabad
11200000,2026,3,1,1,1,1,1,0,1,1,1,Hyderabad
6000000,1515,3,0,0,0,0,1,0,0,1,0,Hyderabad
6500000,950,2,0,0,0,0,0,0,0,0,0,Hyderabad
6000000,1515,3,0,0,0,0,1,0,0,1,0,Hyderabad
6000000,1515,3,0,0,0,0,1,0,0,1,0,Hyderabad
10500000,1880,3,1,1,1,1,1,0,1,1,0,Hyderabad
15500000,2220,3,1,1,1,1,1,0,1,1,0,Hyderabad
9120000,1600,3,1,1,0,1,0,0,1,1,0,Hyderabad
4804000,1201,2,1,0,0,1,0,0,1,1,0,Hyderabad
5000000,1150,2,0,0,0,0,0,0,0,0,0,Hyderabad
4158000,1155,2,0,0,0,0,0,0,0,0,0,Hyderabad
4600000,1050,2,0,1,0,0,1,0,0,1,0,Hyderabad
6600000,1555,3,0,1,0,0,1,0,0,1,0,Hyderabad
11200000,2026,3,1,1,1,1,1,0,1,1,0,Hyderabad
10200000,1880,3,1,1,1,1,1,0,1,1,0,Hyderabad
4158000,1155,2,0,0,0,0,0,0,0,0,0,Hyderabad
21000000,2380,3,1,1,0,1,1,1,0,1,0,Hyderabad
6000000,1402,3,0,0,0,0,1,0,0,1,0,Hyderabad
6000000,1515,3,0,0,0,0,1,0,0,1,0,Hyderabad
4500000,1120,3,0,0,0,0,1,0,0,1,0,Hyderabad
8400000,1279,2,1,1,1,1,1,0,1,1,0,Hyderabad
8400000,1274,2,1,1,1,1,1,0,1,1,0,Hyderabad
4158000,1155,2,0,0,0,0,0,0,0,0,0,Hyderabad
8000000,1650,3,0,0,0,0,1,0,0,1,0,Hyderabad
6000000,1515,3,0,0,0,0,1,0,0,1,0,Hyderabad
8000000,1650,3,0,0,0,0,0,0,0,0,0,Hyderabad
9447000,1687,3,1,1,1,1,1,0,1,1,1,Hyderabad
3500000,800,2,0,0,0,0,0,0,0,0,0,Hyderabad
6000000,1515,3,0,0,0,0,1,0,0,1,0,Hyderabad
6000000,1515,3,0,0,0,0,1,0,0,1,0,Hyderabad
6000000,1515,3,0,0,0,0,1,0,0,1,0,Hyderabad
9500000,1441,2,1,1,1,1,1,0,1,1,0,Hyderabad
4070000,1100,2,0,0,0,0,1,0,0,0,0,Hyderabad
13700000,2150,3,1,1,1,1,1,0,1,1,1,Hyderabad
6000000,1515,3,0,0,0,0,1,0,0,1,0,Hyderabad
6000000,1515,3,0,0,0,0,1,0,0,1,0,Hyderabad
6000000,1515,3,0,0,0,0,1,0,0,1,0,Hyderabad
